id,city,temperature,humidity,rainfall,spoilage_risk,recorded_at
5976,Jharsuguda,27.31,9.0,0.0,Low,2026-02-12 12:54:12
5977,Rayagada,19.36,62.0,0.0,Medium,2026-02-12 12:54:12
5978,Bhadrak,38.21,45.0,0.0,High,2026-02-12 12:54:12
5979,Banki,31.3,63.0,12.12,High,2026-02-12 12:54:12
5980,Sambalpur,24.69,26.0,0.0,Low,2026-02-12 12:54:12
5981,Dhenkanal,33.86,67.0,16.93,High,2026-02-12 12:54:12
5982,Talcher,33.61,31.0,0.0,Medium,2026-02-12 12:54:12
5983,Balangir,37.12,45.0,0.0,High,2026-02-12 12:54:12
5984,Rourkela,29.29,54.0,0.0,Medium,2026-02-12 12:54:12
5985,Nayagarh,29.21,19.0,0.0,Medium,2026-02-12 12:54:12
5986,Talcher,29.71,48.0,0.0,Medium,2026-02-12 12:54:12
5987,Soro,28.4,45.0,5.01,High,2026-02-12 12:54:12
5988,Gunupur,34.74,60.0,0.0,Medium,2026-02-12 12:54:12
5989,Nuapada,35.06,23.0,0.0,Medium,2026-02-12 12:54:12
5990,Deoghar,36.55,13.0,0.0,Medium,2026-02-12 12:54:12
5991,Rourkela,27.85,29.0,0.0,Low,2026-02-12 12:54:12
5992,Angul,26.93,43.0,0.0,Medium,2026-02-12 12:54:12
5993,Sambalpur,23.44,36.0,0.0,Low,2026-02-12 12:54:12
5994,Dhenkanal,31.02,48.0,10.14,High,2026-02-12 12:54:12
5995,Bhadrak,28.62,-1.0,0.0,Medium,2026-02-12 12:54:12
5996,Rourkela,23.0,30.0,0.0,Low,2026-02-12 12:54:12
5997,Balangir,27.21,39.0,0.0,Low,2026-02-12 12:54:12
5998,Balangir,35.93,45.0,12.55,High,2026-02-12 12:54:12
5999,Jharsuguda,33.39,35.0,0.0,Medium,2026-02-12 12:54:12
6000,Angul,21.39,51.0,0.0,Medium,2026-02-12 12:54:12
6001,Bisoi,30.87,39.0,0.0,Medium,2026-02-12 12:54:12
6002,Gopalpur,30.03,32.0,0.0,Medium,2026-02-12 12:54:12
6003,Rourkela,31.48,32.0,0.0,Medium,2026-02-12 12:54:12
6004,Ganjam,36.15,-2.0,0.0,Medium,2026-02-12 12:54:12
6005,Sundargarh,36.12,15.0,0.0,Medium,2026-02-12 12:54:12
6006,Deoghar,32.6,2.0,0.0,Medium,2026-02-12 12:54:12
6007,Puri,24.45,59.0,1.69,Medium,2026-02-12 12:54:12
6008,Gunupur,27.18,54.0,0.0,Medium,2026-02-12 12:54:12
6009,Jaleswar,31.84,40.0,0.0,Medium,2026-02-12 12:54:12
6010,Gunupur,26.48,18.0,0.0,Low,2026-02-12 12:54:12
6011,Khurda,32.94,20.0,0.0,Medium,2026-02-12 12:54:12
6012,Bhubaneswar,37.37,49.0,0.0,High,2026-02-12 12:54:12
6013,Talcher,30.72,58.0,4.9,Medium,2026-02-12 12:54:12
6014,Balangir,24.19,60.0,0.16,Medium,2026-02-12 12:54:12
6015,Joda,35.62,1.0,0.0,Medium,2026-02-12 12:54:12
6016,Nayagarh,24.95,41.0,0.0,Medium,2026-02-12 12:54:12
6017,Titlagarh,37.35,41.0,0.0,High,2026-02-12 12:54:12
6018,Bhadrak,35.92,25.0,0.0,Medium,2026-02-12 12:54:12
6019,Gunupur,20.03,33.0,0.0,Low,2026-02-12 12:54:12
6020,Baripada,30.42,19.0,0.0,Medium,2026-02-12 12:54:12
6021,Baripada,31.37,29.0,0.0,Medium,2026-02-12 12:54:12
6022,Koraput,35.85,36.0,0.0,Medium,2026-02-12 12:54:12
6023,Koraput,36.95,12.0,0.0,Medium,2026-02-12 12:54:12
6024,Jharsuguda,27.82,10.0,0.0,Low,2026-02-12 12:54:12
6025,Khurda,34.66,46.0,3.22,Medium,2026-02-12 12:54:12
6026,Talcher,21.49,36.0,13.27,Medium,2026-02-12 12:54:12
6027,Soro,44.95,-3.0,0.0,Medium,2026-02-12 12:54:12
6028,Talcher,35.97,44.0,0.0,High,2026-02-12 12:54:12
6029,Jaleswar,28.92,50.0,0.0,Medium,2026-02-12 12:54:12
6030,Deoghar,22.23,49.0,8.56,Medium,2026-02-12 12:54:12
6031,Jharsuguda,27.08,14.0,0.0,Low,2026-02-12 12:54:12
6032,Banki,34.38,34.0,0.0,Medium,2026-02-12 12:54:12
6033,Gunupur,17.27,53.0,0.0,Medium,2026-02-12 12:54:12
6034,Joda,33.48,35.0,0.0,Medium,2026-02-12 12:54:12
6035,Joda,25.03,42.0,0.0,Medium,2026-02-12 12:54:12
6036,Deoghar,27.89,21.0,0.0,Low,2026-02-12 12:54:12
6037,Deoghar,33.19,28.0,0.0,Medium,2026-02-12 12:54:12
6038,Bhadrak,24.76,50.0,0.0,Medium,2026-02-12 12:54:12
6039,Jharsuguda,34.49,45.0,0.0,Medium,2026-02-12 12:54:12
6040,Jaleswar,18.64,54.0,0.0,Medium,2026-02-12 12:54:12
6041,Khurda,30.81,-7.0,0.0,Medium,2026-02-12 12:54:12
6042,Paradip,27.21,36.0,0.0,Low,2026-02-12 12:54:12
6043,Nayagarh,31.61,18.0,0.0,Medium,2026-02-12 12:54:12
6044,Talcher,32.84,31.0,0.0,Medium,2026-02-12 12:54:12
6045,Nuapada,31.1,49.0,0.0,Medium,2026-02-12 12:54:12
6046,Talcher,24.9,31.0,0.0,Low,2026-02-12 12:54:12
6047,Jaleswar,38.79,57.0,4.8,High,2026-02-12 12:54:12
6048,Jaleswar,30.52,42.0,0.0,Medium,2026-02-12 12:54:12
6049,Nayagarh,33.89,43.0,3.92,Medium,2026-02-12 12:54:12
6050,Bisoi,32.35,38.0,0.0,Medium,2026-02-12 12:54:12
6051,Rourkela,33.55,38.0,0.0,Medium,2026-02-12 12:54:12
6052,Talcher,33.32,37.0,0.0,Medium,2026-02-12 12:54:12
6053,Gopalpur,32.43,28.0,0.0,Medium,2026-02-12 12:54:12
6054,Banki,27.99,52.0,0.0,Medium,2026-02-12 12:54:12
6055,Balangir,31.4,55.0,0.0,Medium,2026-02-12 12:54:12
6056,Nayagarh,27.78,-8.0,0.0,Low,2026-02-12 12:54:12
6057,Balangir,34.58,29.0,0.0,Medium,2026-02-12 12:54:12
6058,Jharsuguda,31.39,41.0,10.46,High,2026-02-12 12:54:12
6059,Baripada,27.79,43.0,0.0,Medium,2026-02-12 12:54:12
6060,Bhubaneswar,25.38,53.0,0.0,Medium,2026-02-12 12:54:12
6061,Khurda,31.79,54.0,0.0,Medium,2026-02-12 12:54:12
6062,Titlagarh,44.74,33.0,0.0,Medium,2026-02-12 12:54:12
6063,Koraput,32.66,51.0,10.29,High,2026-02-12 12:54:12
6064,Deoghar,28.06,58.0,0.0,Medium,2026-02-12 12:54:12
6065,Sambalpur,30.19,47.0,0.0,Medium,2026-02-12 12:54:12
6066,Joda,28.45,49.0,0.0,Medium,2026-02-12 12:54:12
6067,Koraput,35.59,20.0,0.0,Medium,2026-02-12 12:54:12
6068,Jaleswar,33.77,50.0,0.0,Medium,2026-02-12 12:54:12
6069,Ganjam,34.3,43.0,0.0,Medium,2026-02-12 12:54:12
6070,Rourkela,32.68,42.0,0.0,Medium,2026-02-12 12:54:12
6071,Soro,39.85,19.0,0.0,Medium,2026-02-12 12:54:12
6072,Angul,28.56,39.0,0.0,Medium,2026-02-12 12:54:12
6073,Cuttack,25.23,44.0,0.0,Medium,2026-02-12 12:54:12
6074,Joda,28.19,38.0,0.0,Medium,2026-02-12 12:54:12
6075,Ganjam,36.51,31.0,6.45,High,2026-02-12 12:54:12
6076,Sambalpur,31.06,48.0,0.0,Medium,2026-02-12 12:54:12
6077,Nuapada,40.94,56.0,9.3,High,2026-02-12 12:54:12
6078,Cuttack,22.53,25.0,0.0,Low,2026-02-12 12:54:12
6079,Koraput,24.49,18.0,0.0,Low,2026-02-12 12:54:12
6080,Paradip,27.62,61.0,13.83,Medium,2026-02-12 12:54:12
6081,Nuapada,29.94,29.0,0.0,Medium,2026-02-12 12:54:12
6082,Jaleswar,24.31,34.0,0.0,Low,2026-02-12 12:54:12
6083,Ganjam,20.02,47.0,0.0,Medium,2026-02-12 12:54:12
6084,Joda,35.12,60.0,11.82,High,2026-02-12 12:54:12
6085,Joda,27.1,38.0,0.0,Low,2026-02-12 12:54:12
6086,Banki,37.9,29.0,0.0,Medium,2026-02-12 12:54:12
6087,Bhubaneswar,22.83,44.0,0.0,Medium,2026-02-12 12:54:12
6088,Joda,30.14,26.0,0.0,Medium,2026-02-12 12:54:12
6089,Rayagada,33.45,26.0,0.0,Medium,2026-02-12 12:54:12
6090,Koraput,32.29,22.0,0.0,Medium,2026-02-12 12:54:12
6091,Nuapada,22.83,19.0,0.0,Low,2026-02-12 12:54:12
6092,Jaleswar,33.8,36.0,0.0,Medium,2026-02-12 12:54:12
6093,Titlagarh,35.14,47.0,0.0,High,2026-02-12 12:54:12
6094,Khurda,33.08,59.0,3.65,Medium,2026-02-12 12:54:12
6095,Jaleswar,19.45,36.0,7.19,Medium,2026-02-12 12:54:12
6096,Jharsuguda,39.1,70.0,9.66,High,2026-02-12 12:54:12
6097,Khurda,27.57,43.0,0.0,Medium,2026-02-12 12:54:12
6098,Paradip,31.2,35.0,0.0,Medium,2026-02-12 12:54:12
6099,Puri,34.58,27.0,0.0,Medium,2026-02-12 12:54:12
6100,Bisoi,29.5,51.0,7.46,High,2026-02-12 12:54:12
6101,Balasore,34.66,37.0,0.0,Medium,2026-02-12 12:54:12
6102,Talcher,31.49,44.0,7.62,High,2026-02-12 12:54:12
6103,Gunupur,29.77,43.0,0.0,Medium,2026-02-12 12:54:12
6104,Banki,22.35,59.0,1.04,Medium,2026-02-12 12:54:12
6105,Khurda,22.1,45.0,0.0,Medium,2026-02-12 12:54:12
6106,Angul,24.05,57.0,0.0,Medium,2026-02-12 12:54:12
6107,Jaleswar,24.69,24.0,0.0,Low,2026-02-12 12:54:12
6108,Balangir,42.48,66.0,0.0,High,2026-02-12 12:54:12
6109,Koraput,32.1,21.0,0.0,Medium,2026-02-12 12:54:12
6110,Nayagarh,26.66,36.0,0.0,Low,2026-02-12 12:54:12
6111,Puri,21.27,53.0,0.0,Medium,2026-02-12 12:54:12
6112,Nuapada,28.66,36.0,0.0,Medium,2026-02-12 12:54:12
6113,Bisoi,34.72,27.0,0.0,Medium,2026-02-12 12:54:12
6114,Joda,27.01,25.0,0.0,Low,2026-02-12 12:54:12
6115,Rayagada,27.71,44.0,0.0,Medium,2026-02-12 12:54:12
6116,Paradip,27.84,43.0,4.35,Medium,2026-02-12 12:54:12
6117,Balasore,31.92,21.0,0.0,Medium,2026-02-12 12:54:12
6118,Jharsuguda,19.33,2.0,0.0,Low,2026-02-12 12:54:12
6119,Baripada,32.19,49.0,0.0,Medium,2026-02-12 12:54:12
6120,Bisoi,21.93,-11.0,0.0,Low,2026-02-12 12:54:12
6121,Khurda,29.17,33.0,0.0,Medium,2026-02-12 12:54:12
6122,Deoghar,33.34,35.0,0.0,Medium,2026-02-12 12:54:12
6123,Koraput,16.65,30.0,0.0,Low,2026-02-12 12:54:12
6124,Deoghar,28.41,20.0,0.0,Medium,2026-02-12 12:54:12
6125,Nuapada,33.38,2.0,0.0,Medium,2026-02-12 12:54:12
6126,Sambalpur,37.17,47.0,0.0,High,2026-02-12 12:54:12
6127,Balangir,38.29,37.0,0.0,Medium,2026-02-12 12:54:12
6128,Joda,32.82,38.0,0.0,Medium,2026-02-12 12:54:12
6129,Banki,33.72,24.0,0.0,Medium,2026-02-12 12:54:12
6130,Sundargarh,27.06,4.0,0.0,Low,2026-02-12 12:54:12
6131,Titlagarh,28.37,42.0,0.0,Medium,2026-02-12 12:54:12
6132,Deoghar,29.83,34.0,0.0,Medium,2026-02-12 12:54:12
6133,Dhenkanal,25.85,17.0,0.0,Low,2026-02-12 12:54:12
6134,Dhenkanal,42.37,14.0,0.0,Medium,2026-02-12 12:54:12
6135,Paradip,30.66,51.0,0.0,Medium,2026-02-12 12:54:12
6136,Jharsuguda,30.91,4.0,0.0,Medium,2026-02-12 12:54:12
6137,Titlagarh,19.58,39.0,0.0,Low,2026-02-12 12:54:12
6138,Koraput,29.88,37.0,0.0,Medium,2026-02-12 12:54:12
6139,Angul,36.34,42.0,0.0,High,2026-02-12 12:54:12
6140,Baripada,31.09,19.0,0.0,Medium,2026-02-12 12:54:12
6141,Gunupur,33.35,30.0,0.0,Medium,2026-02-12 12:54:12
6142,Khurda,28.82,40.0,0.0,Medium,2026-02-12 12:54:12
6143,Rayagada,25.75,33.0,0.95,Low,2026-02-12 12:54:12
6144,Angul,21.18,41.0,1.74,Medium,2026-02-12 12:54:12
6145,Koraput,39.92,35.0,0.0,Medium,2026-02-12 12:54:12
6146,Titlagarh,32.08,36.0,0.0,Medium,2026-02-12 12:54:12
6147,Puri,23.09,23.0,0.0,Low,2026-02-12 12:54:12
6148,Rayagada,24.44,30.0,0.0,Low,2026-02-12 12:54:12
6149,Bhubaneswar,29.52,49.0,0.0,Medium,2026-02-12 12:54:12
6150,Nuapada,27.53,27.0,0.0,Low,2026-02-12 12:54:12
6151,Nayagarh,28.65,43.0,0.0,Medium,2026-02-12 12:54:12
6152,Rayagada,33.4,46.0,8.63,High,2026-02-12 12:54:12
6153,Sambalpur,39.65,66.0,0.0,High,2026-02-12 12:54:12
6154,Cuttack,34.38,54.0,4.34,Medium,2026-02-12 12:54:12
6155,Rayagada,32.28,24.0,0.0,Medium,2026-02-12 12:54:12
6156,Jharsuguda,34.44,17.0,0.0,Medium,2026-02-12 12:54:12
6157,Balangir,29.17,73.0,1.78,High,2026-02-12 12:54:12
6158,Koraput,32.85,49.0,0.0,Medium,2026-02-12 12:54:12
6159,Nayagarh,33.31,23.0,0.0,Medium,2026-02-12 12:54:12
6160,Gunupur,32.68,40.0,0.0,Medium,2026-02-12 12:54:12
6161,Gopalpur,39.95,38.0,0.0,Medium,2026-02-12 12:54:12
6162,Jaleswar,25.67,47.0,8.01,Medium,2026-02-12 12:54:12
6163,Nuapada,33.29,14.0,0.0,Medium,2026-02-12 12:54:12
6164,Bhubaneswar,31.54,35.0,11.52,Medium,2026-02-12 12:54:12
6165,Khurda,29.98,27.0,7.45,Medium,2026-02-12 12:54:12
6166,Joda,28.92,34.0,0.0,Medium,2026-02-12 12:54:12
6167,Talcher,26.71,74.0,3.04,Medium,2026-02-12 12:54:12
6168,Cuttack,37.54,44.0,3.06,High,2026-02-12 12:54:12
6169,Cuttack,30.35,21.0,0.0,Medium,2026-02-12 12:54:12
6170,Ganjam,33.7,22.0,0.0,Medium,2026-02-12 12:54:12
6171,Nayagarh,30.46,45.0,0.0,Medium,2026-02-12 12:54:12
6172,Sundargarh,32.82,52.0,3.51,Medium,2026-02-12 12:54:12
6173,Angul,37.11,20.0,0.0,Medium,2026-02-12 12:54:12
6174,Balasore,30.92,52.0,0.0,Medium,2026-02-12 12:54:12
6175,Sundargarh,31.9,61.0,0.0,Medium,2026-02-12 12:54:12
6176,Sambalpur,28.35,11.0,0.0,Medium,2026-02-12 12:54:12
6177,Sundargarh,20.0,-3.0,0.0,Low,2026-02-12 12:54:12
6178,Rourkela,22.06,28.0,0.0,Low,2026-02-12 12:54:12
6179,Bhadrak,23.38,13.0,0.0,Low,2026-02-12 12:54:12
6180,Koraput,34.05,47.0,0.0,Medium,2026-02-12 12:54:12
6181,Banki,28.21,-12.0,0.0,Medium,2026-02-12 12:54:12
6182,Bhadrak,33.71,37.0,0.0,Medium,2026-02-12 12:54:12
6183,Jharsuguda,32.03,76.0,19.16,High,2026-02-12 12:54:12
6184,Sambalpur,32.61,44.0,0.45,Medium,2026-02-12 12:54:12
6185,Dhenkanal,25.36,18.0,0.0,Low,2026-02-12 12:54:12
6186,Rourkela,22.18,32.0,0.0,Low,2026-02-12 12:54:12
6187,Banki,29.21,33.0,0.0,Medium,2026-02-12 12:54:12
6188,Bhubaneswar,19.75,36.0,6.35,Medium,2026-02-12 12:54:12
6189,Sundargarh,27.26,18.0,0.0,Low,2026-02-12 12:54:12
6190,Angul,32.12,50.0,0.0,Medium,2026-02-12 12:54:12
6191,Jaleswar,24.43,26.0,0.0,Low,2026-02-12 12:54:12
6192,Ganjam,27.61,13.0,7.42,Medium,2026-02-12 12:54:12
6193,Jaleswar,28.4,37.0,0.0,Medium,2026-02-12 12:54:12
6194,Soro,37.28,33.0,0.0,Medium,2026-02-12 12:54:12
6195,Rayagada,23.35,27.0,0.0,Low,2026-02-12 12:54:12
6196,Bhadrak,28.8,44.0,0.0,Medium,2026-02-12 12:54:12
6197,Rourkela,29.13,75.0,26.9,High,2026-02-12 12:54:12
6198,Balasore,31.44,39.0,0.2,Medium,2026-02-12 12:54:12
6199,Talcher,27.45,61.0,0.0,Medium,2026-02-12 12:54:12
6200,Gunupur,29.85,28.0,0.0,Medium,2026-02-12 12:54:12
6201,Banki,35.39,24.0,0.0,Medium,2026-02-12 12:54:12
6202,Angul,19.08,21.0,0.0,Low,2026-02-12 12:54:12
6203,Balasore,23.7,5.0,0.0,Low,2026-02-12 12:54:12
6204,Balangir,39.95,55.0,0.0,High,2026-02-12 12:54:12
6205,Balangir,28.19,35.0,0.0,Medium,2026-02-12 12:54:12
6206,Ganjam,30.23,43.0,0.0,Medium,2026-02-12 12:54:12
6207,Rayagada,28.88,19.0,0.0,Medium,2026-02-12 12:54:12
6208,Bhubaneswar,29.47,51.0,0.0,Medium,2026-02-12 12:54:12
6209,Soro,37.22,24.0,0.0,Medium,2026-02-12 12:54:12
6210,Balangir,32.51,47.0,34.76,High,2026-02-12 12:54:12
6211,Bhubaneswar,29.3,46.0,0.0,Medium,2026-02-12 12:54:12
6212,Titlagarh,40.02,40.0,0.0,Medium,2026-02-12 12:54:12
6213,Cuttack,21.28,32.0,0.0,Low,2026-02-12 12:54:12
6214,Jharsuguda,27.75,46.0,0.0,Medium,2026-02-12 12:54:12
6215,Bhadrak,32.78,49.0,0.0,Medium,2026-02-12 12:54:12
6216,Balasore,29.72,51.0,9.46,High,2026-02-12 12:54:12
6217,Cuttack,19.69,39.0,0.0,Low,2026-02-12 12:54:12
6218,Sundargarh,36.51,60.0,0.0,High,2026-02-12 12:54:12
6219,Sambalpur,27.54,42.0,0.06,Medium,2026-02-12 12:54:12
6220,Banki,28.4,42.0,0.0,Medium,2026-02-12 12:54:12
6221,Koraput,28.87,56.0,0.0,Medium,2026-02-12 12:54:12
6222,Nuapada,36.08,34.0,0.0,Medium,2026-02-12 12:54:12
6223,Gopalpur,33.69,41.0,0.0,Medium,2026-02-12 12:54:12
6224,Joda,27.1,48.0,0.0,Medium,2026-02-12 12:54:12
6225,Cuttack,31.17,33.0,9.97,Medium,2026-02-12 12:54:12
6226,Balasore,33.57,50.0,8.21,High,2026-02-12 12:54:12
6227,Rayagada,30.05,54.0,9.33,High,2026-02-12 12:54:12
6228,Sambalpur,31.26,78.0,7.3,High,2026-02-12 12:54:12
6229,Ganjam,33.62,19.0,0.0,Medium,2026-02-12 12:54:12
6230,Joda,36.75,56.0,14.18,High,2026-02-12 12:54:12
6231,Talcher,26.9,27.0,0.0,Low,2026-02-12 12:54:12
6232,Puri,29.34,24.0,0.0,Medium,2026-02-12 12:54:12
6233,Baripada,33.49,22.0,0.0,Medium,2026-02-12 12:54:12
6234,Angul,21.04,9.0,0.0,Low,2026-02-12 12:54:12
6235,Balasore,28.87,42.0,19.83,High,2026-02-12 12:54:12
6236,Jharsuguda,23.16,36.0,2.91,Low,2026-02-12 12:54:12
6237,Nayagarh,30.88,30.0,0.0,Medium,2026-02-12 12:54:12
6238,Talcher,20.76,77.0,0.0,Medium,2026-02-12 12:54:12
6239,Nayagarh,32.04,41.0,0.0,Medium,2026-02-12 12:54:12
6240,Bhubaneswar,30.48,54.0,0.0,Medium,2026-02-12 12:54:12
6241,Sambalpur,27.21,19.0,12.77,Medium,2026-02-12 12:54:12
6242,Banki,38.8,25.0,0.0,Medium,2026-02-12 12:54:12
6243,Puri,39.02,36.0,0.0,Medium,2026-02-12 12:54:12
6244,Sambalpur,33.32,27.0,0.0,Medium,2026-02-12 12:54:12
6245,Baripada,31.96,49.0,0.0,Medium,2026-02-12 12:54:12
6246,Puri,32.31,27.0,0.0,Medium,2026-02-12 12:54:12
6247,Jaleswar,28.19,41.0,0.0,Medium,2026-02-12 12:54:12
6248,Cuttack,23.36,78.0,14.59,High,2026-02-12 12:54:12
6249,Baripada,29.62,26.0,0.0,Medium,2026-02-12 12:54:12
6250,Puri,33.19,42.0,0.0,Medium,2026-02-12 12:54:12
6251,Paradip,31.53,56.0,0.0,Medium,2026-02-12 12:54:12
6252,Angul,19.39,48.0,16.43,Medium,2026-02-12 12:54:12
6253,Rayagada,34.72,30.0,0.0,Medium,2026-02-12 12:54:12
6254,Jharsuguda,22.43,44.0,0.0,Medium,2026-02-12 12:54:12
6255,Nuapada,34.42,24.0,0.0,Medium,2026-02-12 12:54:12
6256,Khurda,24.16,37.0,1.86,Low,2026-02-12 12:54:12
6257,Rourkela,31.64,30.0,0.0,Medium,2026-02-12 12:54:12
6258,Ganjam,24.6,41.0,5.67,Medium,2026-02-12 12:54:12
6259,Nayagarh,36.1,25.0,0.0,Medium,2026-02-12 12:54:12
6260,Bisoi,26.42,15.0,0.0,Low,2026-02-12 12:54:12
6261,Banki,27.64,16.0,0.0,Low,2026-02-12 12:54:12
6262,Bhubaneswar,31.16,19.0,0.0,Medium,2026-02-12 12:54:12
6263,Rayagada,26.06,42.0,0.0,Medium,2026-02-12 12:54:12
6264,Paradip,30.79,54.0,0.0,Medium,2026-02-12 12:54:12
6265,Dhenkanal,20.37,16.0,0.0,Low,2026-02-12 12:54:12
6266,Sambalpur,33.77,54.0,0.0,Medium,2026-02-12 12:54:12
6267,Banki,29.21,56.0,0.0,Medium,2026-02-12 12:54:12
6268,Joda,24.04,47.0,0.0,Medium,2026-02-12 12:54:12
6269,Nuapada,21.35,30.0,0.0,Low,2026-02-12 12:54:12
6270,Ganjam,34.78,48.0,8.71,High,2026-02-12 12:54:12
6271,Talcher,29.12,72.0,19.23,High,2026-02-12 12:54:12
6272,Deoghar,35.26,25.0,0.0,Medium,2026-02-12 12:54:12
6273,Bhubaneswar,35.78,17.0,0.0,Medium,2026-02-12 12:54:12
6274,Bisoi,22.84,45.0,1.49,Medium,2026-02-12 12:54:12
6275,Nayagarh,24.71,53.0,0.0,Medium,2026-02-12 12:54:12
6276,Banki,35.31,22.0,0.0,Medium,2026-02-12 12:54:12
6277,Rourkela,26.62,32.0,0.0,Low,2026-02-12 12:54:12
6278,Banki,36.08,56.0,44.56,High,2026-02-12 12:54:12
6279,Balasore,27.91,24.0,0.0,Low,2026-02-12 12:54:12
6280,Joda,31.16,42.0,0.0,Medium,2026-02-12 12:54:12
6281,Rourkela,35.42,42.0,9.24,High,2026-02-12 12:54:12
6282,Ganjam,33.32,39.0,0.0,Medium,2026-02-12 12:54:12
6283,Balasore,21.97,56.0,2.08,Medium,2026-02-12 12:54:12
6284,Joda,29.52,45.0,28.66,High,2026-02-12 12:54:12
6285,Koraput,27.08,38.0,0.0,Low,2026-02-12 12:54:12
6286,Banki,30.27,38.0,0.0,Medium,2026-02-12 12:54:12
6287,Puri,23.28,9.0,0.0,Low,2026-02-12 12:54:12
6288,Bisoi,34.78,48.0,0.0,Medium,2026-02-12 12:54:12
6289,Ganjam,37.24,41.0,12.17,High,2026-02-12 12:54:12
6290,Koraput,26.0,46.0,0.0,Medium,2026-02-12 12:54:12
6291,Balasore,36.06,37.0,0.0,Medium,2026-02-12 12:54:12
6292,Joda,22.96,20.0,0.0,Low,2026-02-12 12:54:12
6293,Paradip,23.08,39.0,0.0,Low,2026-02-12 12:54:12
6294,Bhadrak,27.23,36.0,1.81,Low,2026-02-12 12:54:12
6295,Nuapada,35.14,38.0,0.0,Medium,2026-02-12 12:54:12
6296,Soro,25.92,20.0,0.0,Low,2026-02-12 12:54:12
6297,Baripada,22.85,34.0,0.0,Low,2026-02-12 12:54:12
6298,Dhenkanal,26.9,20.0,0.0,Low,2026-02-12 12:54:12
6299,Bisoi,32.89,67.0,0.85,Medium,2026-02-12 12:54:12
6300,Rourkela,24.01,21.0,24.58,Medium,2026-02-12 12:54:12
6301,Gopalpur,30.53,18.0,0.0,Medium,2026-02-12 12:54:12
6302,Bhadrak,25.07,26.0,0.0,Low,2026-02-12 12:54:12
6303,Nuapada,30.62,42.0,7.69,High,2026-02-12 12:54:12
6304,Koraput,22.1,38.0,0.0,Low,2026-02-12 12:54:12
6305,Angul,32.14,25.0,0.0,Medium,2026-02-12 12:54:12
6306,Paradip,28.43,37.0,0.0,Medium,2026-02-12 12:54:12
6307,Baripada,28.33,47.0,0.0,Medium,2026-02-12 12:54:12
6308,Deoghar,26.13,41.0,0.0,Medium,2026-02-12 12:54:12
6309,Jaleswar,29.65,42.0,0.0,Medium,2026-02-12 12:54:12
6310,Banki,27.6,56.0,0.0,Medium,2026-02-12 12:54:12
6311,Gopalpur,41.82,62.0,19.47,High,2026-02-12 12:54:12
6312,Angul,30.61,29.0,0.0,Medium,2026-02-12 12:54:12
6313,Banki,34.7,38.0,0.0,Medium,2026-02-12 12:54:12
6314,Puri,32.75,21.0,0.0,Medium,2026-02-12 12:54:12
6315,Deoghar,31.99,38.0,2.26,Medium,2026-02-12 12:54:12
6316,Sundargarh,31.47,44.0,0.28,Medium,2026-02-12 12:54:12
6317,Balangir,34.67,17.0,0.0,Medium,2026-02-12 12:54:12
6318,Khurda,36.08,45.0,1.98,High,2026-02-12 12:54:12
6319,Titlagarh,27.02,31.0,5.82,Medium,2026-02-12 12:54:12
6320,Baripada,28.97,23.0,0.0,Medium,2026-02-12 12:54:12
6321,Titlagarh,29.15,45.0,0.0,Medium,2026-02-12 12:54:12
6322,Titlagarh,29.19,24.0,0.0,Medium,2026-02-12 12:54:12
6323,Khurda,27.27,10.0,0.0,Low,2026-02-12 12:54:12
6324,Nayagarh,24.38,45.0,0.0,Medium,2026-02-12 12:54:12
6325,Paradip,40.15,22.0,0.0,Medium,2026-02-12 12:54:12
6326,Nayagarh,27.69,42.0,0.0,Medium,2026-02-12 12:54:12
6327,Talcher,39.21,3.0,0.0,Medium,2026-02-12 12:54:12
6328,Cuttack,28.72,35.0,4.64,Medium,2026-02-12 12:54:12
6329,Balasore,37.35,43.0,0.0,High,2026-02-12 12:54:12
6330,Ganjam,36.83,44.0,0.0,High,2026-02-12 12:54:12
6331,Gopalpur,34.33,8.0,3.57,Medium,2026-02-12 12:54:12
6332,Paradip,25.21,32.0,0.0,Low,2026-02-12 12:54:12
6333,Gunupur,38.74,58.0,15.21,High,2026-02-12 12:54:12
6334,Dhenkanal,36.37,60.0,27.11,High,2026-02-12 12:54:12
6335,Bhadrak,26.87,31.0,0.0,Low,2026-02-12 12:54:12
6336,Baripada,13.79,-12.0,0.0,Low,2026-02-12 12:54:12
6337,Sambalpur,31.05,46.0,23.41,High,2026-02-12 12:54:12
6338,Paradip,37.2,30.0,0.0,Medium,2026-02-12 12:54:12
6339,Khurda,25.79,45.0,0.0,Medium,2026-02-12 12:54:12
6340,Bhubaneswar,22.5,22.0,0.0,Low,2026-02-12 12:54:12
6341,Deoghar,27.92,48.0,0.0,Medium,2026-02-12 12:54:12
6342,Angul,24.83,48.0,0.0,Medium,2026-02-12 12:54:12
6343,Rayagada,32.29,60.0,14.01,High,2026-02-12 12:54:12
6344,Ganjam,35.61,40.0,0.0,Medium,2026-02-12 12:54:12
6345,Bhubaneswar,26.55,22.0,0.0,Low,2026-02-12 12:54:12
6346,Angul,32.3,50.0,0.0,Medium,2026-02-12 12:54:12
6347,Balangir,27.48,58.0,0.0,Medium,2026-02-12 12:54:12
6348,Rourkela,29.88,8.0,0.0,Medium,2026-02-12 12:54:12
